mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
tidy_sections_to_vtt_windows	tidy:section:009	🗺️ Regions, Voronoi maps, and hidden structure	tidy_section	2	0.843075	0.942857	vtt:ngram:5:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_ngram_5	00:11:49.575	00:13:31.318	709.575	811.318	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done I have not done that yet I do not have
tidy_sections_to_vtt_windows	tidy:section:009	🗺️ Regions, Voronoi maps, and hidden structure	tidy_section	3	0.802406	0.742857	vtt:ngram:5:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_ngram_5	00:12:23.669	00:14:03.079	743.669	843.079	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models and embeddin
tidy_sections_to_vtt_windows	tidy:section:010	🌐 Question from Ivan Lugo: do meanings have shared shapes across languages?	tidy_section	1	0.73877	0.933333	vtt:ngram:5:0031	People are interested in that from a machine-learning interpretability and safet	vtt_ngram_5	00:13:07.881	00:14:51.756	787.881	891.756	00:45:06.881	People are interested in that from a machine-learning interpretability and safety perspective as well Thanks We have time for one more question I have a quick one too That last point about high dimensionality and language reminds me of an article I saw on Hac
tidy_sections_to_vtt_windows	tidy:section:010	🌐 Question from Ivan Lugo: do meanings have shared shapes across languages?	tidy_section	2	0.720152	0.828571	vtt:ngram:5:0032	of an article I saw on Hacker News or somewhere around there It was an arXiv pap	vtt_ngram_5	00:13:31.348	00:15:17.327	811.348	917.327	00:45:30.348	of an article I saw on Hacker News or somewhere around there It was an arXiv paper, and it talked about that very thing Researchers had found that across a number of languages there was a very definite pattern to certain words word groups, and semantics One t
tidy_sections_to_vtt_windows	tidy:section:010	🌐 Question from Ivan Lugo: do meanings have shared shapes across languages?	tidy_section	3	0.716822	0.866667	vtt:ngram:5:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_5	00:12:43.215	00:14:23.403	763.215	863.403	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
tidy_sections_to_vtt_windows	tidy:section:011	📐 MiniLM, salience, and Manifold Steering	tidy_section	1	0.906702	0.944444	vtt:ngram:5:0035	but for another person Dining means that Have you been able to express that at a	vtt_ngram_5	00:14:23.433	00:16:32.003	863.433	992.003	00:46:22.433	but for another person Dining means that Have you been able to express that at all One thing I was looking into was whether I could use off-the-shelf MiniLM embeddings to do salience prediction by extracting a few dimensions and maybe multiplying some of them
tidy_sections_to_vtt_windows	tidy:section:011	📐 MiniLM, salience, and Manifold Steering	tidy_section	2	0.867816	1.0	vtt:ngram:5:0036	That worked pretty well I would have a data set of different kinds of life event	vtt_ngram_5	00:14:53.344	00:16:44.675	893.344	1004.675	00:46:52.344	That worked pretty well I would have a data set of different kinds of life events at different scales Then we could zoom in on ways to slice the normal embeddings we get for a piece of text and use that to predict something like salience in a really efficient
tidy_sections_to_vtt_windows	tidy:section:011	📐 MiniLM, salience, and Manifold Steering	tidy_section	3	0.845366	0.841727	vtt:ngram:5:0034	I’m curious because you have clearly operated on this from different texts and d	vtt_ngram_5	00:14:05.193	00:16:16.048	845.193	976.048	00:46:04.193	I’m curious because you have clearly operated on this from different texts and different spaces Have you seen linguistic patterns in the way you have built this out Have you tried to visualise that For instance, in this case Dining means this but for another
tidy_sections_to_vtt_windows	tidy:section:012	🧱 Visual language and Robert Horn	tidy_section	1	0.88461	0.94958	vtt:ngram:5:0041	This is really cool to see It shows how it works on the data side Thank you Very	vtt_ngram_5	00:16:44.705	00:18:37.968	1004.705	1117.968	00:48:43.705	This is really cool to see It shows how it works on the data side Thank you Very cool I also love to point to Bob Horn Robert Horn, who coined the term visual language or at least popularised it He wrote a book about it He is a wise elder gentleman who lives
tidy_sections_to_vtt_windows	tidy:section:012	🧱 Visual language and Robert Horn	tidy_section	2	0.836302	0.823529	vtt:ngram:5:0040	When I am talking to you and I can see that shape, that is another dimension we 	vtt_ngram_5	00:16:32.044	00:18:14.009	992.044	1094.009	00:48:31.044	When I am talking to you and I can see that shape, that is another dimension we can communicate across That is very much why I am trying to build my whole system What you are describing is that we need a visual medium for it This is really cool to see It show
tidy_sections_to_vtt_windows	tidy:section:012	🧱 Visual language and Robert Horn	tidy_section	3	0.789042	1.0	vtt:ngram:5:0043	Maybe a decade ago, he published some really cool PDFs to archive.org, after the	vtt_ngram_5	00:17:18.847	00:19:29.365	1038.847	1169.365	00:49:17.847	Maybe a decade ago, he published some really cool PDFs to archive.org, after they had already scanned his visual language book He has a very clear walkthrough of how this can make sense between us How can somebody have an inkling of what this is about by look
tidy_sections_to_vtt_windows	tidy:section:013	👏 Closing	tidy_section	1	0.416654	0.938776	vtt:ngram:5:0046	visual language to check that out, because he has thought about this stuff a lot	vtt_ngram_5	00:18:37.998	00:20:17.599	1117.998	1217.599	00:50:36.998	visual language to check that out, because he has thought about this stuff a lot People have been using this kind of thing actively for things like studying pandemics How do we communicate with hundreds of different people who have different specialisms in di
tidy_sections_to_vtt_windows	tidy:section:013	👏 Closing	tidy_section	2	0.373773	0.857143	vtt:ngram:5:0045	how they fit together, and what level of abstraction works His book is probably 	vtt_ngram_5	00:18:14.048	00:20:11.681	1094.048	1211.681	00:50:13.048	how they fit together, and what level of abstraction works His book is probably from the 1980s or 1990s I do not know how well-known it is but it is out there on archive.org and he posted it as himself I encourage people who are wondering about the grammar of
tidy_sections_to_vtt_windows	tidy:section:013	👏 Closing	tidy_section	3	0.341347	0.306122	vtt:ngram:5:0016	That is basically as far as I have got with that I’m going to do the thing and j	vtt_ngram_5	00:07:24.427	00:09:08.985	444.427	548.985	00:39:23.427	That is basically as far as I have got with that I’m going to do the thing and jump in with a question in the middle That’s the format I have this weird personal belief: any interface that presents information, or presents a visualisation of something is also
tidy_sections_to_vtt_windows	tidy:section:014	💬 Relevant chat notes	tidy_section	1	0.61476	0.246154	vtt:ngram:5:0041	This is really cool to see It shows how it works on the data side Thank you Very	vtt_ngram_5	00:16:44.705	00:18:37.968	1004.705	1117.968	00:48:43.705	This is really cool to see It shows how it works on the data side Thank you Very cool I also love to point to Bob Horn Robert Horn, who coined the term visual language or at least popularised it He wrote a book about it He is a wise elder gentleman who lives
tidy_sections_to_vtt_windows	tidy:section:014	💬 Relevant chat notes	tidy_section	2	0.607174	0.276923	vtt:ngram:5:0040	When I am talking to you and I can see that shape, that is another dimension we 	vtt_ngram_5	00:16:32.044	00:18:14.009	992.044	1094.009	00:48:31.044	When I am talking to you and I can see that shape, that is another dimension we can communicate across That is very much why I am trying to build my whole system What you are describing is that we need a visual medium for it This is really cool to see It show
tidy_sections_to_vtt_windows	tidy:section:014	💬 Relevant chat notes	tidy_section	3	0.585314	0.276923	vtt:ngram:5:0039	That paper is perfect We are finding that things have a definitive shape Whether	vtt_ngram_5	00:16:16.066	00:17:48.207	976.066	1068.207	00:48:15.066	That paper is perfect We are finding that things have a definitive shape Whether I am speaking Italian, German, French English, or some weird mixture, if I say a word like good, bad, evil, or positive, it is going to have some kind of shape When I am talking
topics_to_vtt_windows	topic:mental-model-building	Mental Model Building	topic	1	0.42617	0.307692	vtt:ngram:5:0001	Hello I’m interested in the problem of how we as human beings, can get a good me	vtt_ngram_5	00:00:00.838	00:02:06.651	0.838	126.651	00:31:59.838	Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are very good at interpreting information efficiently I’m inter
